issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2022-04-14,NA,VCU,2012-01-01,2012-12-31,2012-01-01,2012-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,333324,22664,12868-456460082-456482745-VCS-VCU-290-VER-BR-14-1094-01012012-31122012-1,NA,Social Carbon,FALSE,NA,,,,NA,166618,1094
2022-04-14,NA,VCU,2012-01-01,2012-12-31,2012-01-01,2012-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,333324,26869,12868-456482746-456509614-VCS-VCU-290-VER-BR-14-1094-01012012-31122012-1,NA,Social Carbon,TRUE,2024-04-01,,,,NA,187232,1094
2022-04-14,NA,VCU,2012-01-01,2012-12-31,2012-01-01,2012-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,333324,98799,12868-456509615-456608413-VCS-VCU-290-VER-BR-14-1094-01012012-31122012-1,NA,Social Carbon,TRUE,2024-07-01,,,,NA,241120,1094
2022-04-14,NA,VCU,2012-01-01,2012-12-31,2012-01-01,2012-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,333324,7189,12868-456608414-456615602-VCS-VCU-290-VER-BR-14-1094-01012012-31122012-1,NA,Social Carbon,TRUE,2024-10-03,,,,NA,250571,1094
2022-04-14,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,41867,34819,12869-456615603-456650421-VCS-VCU-290-VER-BR-14-1094-01012014-31122014-1,NA,Social Carbon,TRUE,2024-10-03,,,,NA,166619,1094
2022-02-17,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,61061,2508,12542-415399224-415401731-VCS-VCU-290-VER-BR-14-1094-01012015-31122015-1,NA,Social Carbon,TRUE,2022-06-17,,,,NA,161647,1094
2022-02-17,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,61061,7380,12542-415436844-415444223-VCS-VCU-290-VER-BR-14-1094-01012015-31122015-1,NA,Social Carbon,FALSE,NA,,,,NA,161738,1094
2022-02-17,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,61061,32320,12542-415404524-415436843-VCS-VCU-290-VER-BR-14-1094-01012015-31122015-1,NA,Social Carbon,FALSE,NA,,,,NA,165006,1094
2022-02-17,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,61061,2792,12542-415401732-415404523-VCS-VCU-290-VER-BR-14-1094-01012015-31122015-1,NA,Social Carbon,FALSE,NA,,,,NA,171681,1094
2022-02-16,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,61061,859,12520-414332864-414333722-VCS-VCU-290-VER-BR-14-1094-01012015-31122015-1,NA,Social Carbon,TRUE,2022-06-27,IPSOS,Retirement for Person or Organization,Retired on behalf of IPSOS,NA,161549,1094
2022-02-16,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,61061,4416,12520-414333723-414338138-VCS-VCU-290-VER-BR-14-1094-01012015-31122015-1,NA,Social Carbon,TRUE,2022-11-25,AFD,Retirement for Person or Organization,,NA,172314,1094
2022-02-16,NA,VCU,2015-01-01,2015-12-31,2015-01-01,2015-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,61061,2105,12520-414338139-414340243-VCS-VCU-290-VER-BR-14-1094-01012015-31122015-1,NA,Social Carbon,FALSE,NA,,,,NA,185229,1094
2022-01-31,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,23019,1,12373-407187356-407187356-VCS-VCU-290-VER-BR-14-1094-01012017-31122017-1,NA,Social Carbon,TRUE,2022-03-15,,,,NA,160066,1094
2022-01-31,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,23019,69,12373-407187357-407187425-VCS-VCU-290-VER-BR-14-1094-01012017-31122017-1,NA,Social Carbon,TRUE,2022-09-26,Cloverly Partners,Retirement for Person or Organization,Retired On Behalf Of Cloverly Partners,NA,164173,1094
2022-01-31,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,23019,31,12373-407187426-407187456-VCS-VCU-290-VER-BR-14-1094-01012017-31122017-1,NA,Social Carbon,TRUE,2022-10-20,Cloverly Partners,Retirement for Person or Organization,On Behalf of Cloverly Partners,NA,178930,1094
2022-01-31,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,23019,79,12373-407187457-407187535-VCS-VCU-290-VER-BR-14-1094-01012017-31122017-1,NA,Social Carbon,TRUE,2023-09-30,Cloverly Partners,Retirement for Person or Organization,Retired on Behalf of Cloverly Partners,NA,181856,1094
2022-01-31,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,23019,107,12373-407187536-407187642-VCS-VCU-290-VER-BR-14-1094-01012017-31122017-1,NA,Social Carbon,TRUE,2025-06-02,,,,NA,219386,1094
2022-01-31,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,23019,1713,12373-407187643-407189355-VCS-VCU-290-VER-BR-14-1094-01012017-31122017-1,NA,Social Carbon,FALSE,NA,,,,NA,295512,1094
2022-01-31,NA,VCU,2009-01-01,2009-12-31,2009-01-01,2009-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151888,33216,12371-407151276-407184491-VCS-VCU-290-VER-BR-14-1094-01012009-31122009-1,NA,Social Carbon,FALSE,NA,,,,NA,160064,1094
2022-01-31,NA,VCU,2009-01-01,2009-12-31,2009-01-01,2009-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151888,120,12371-407184492-407184611-VCS-VCU-290-VER-BR-14-1094-01012009-31122009-1,NA,Social Carbon,TRUE,2022-02-24,Mina Energy,Retirement for Person or Organization,Retirement on behalf of Mina Energy,NA,160108,1094
2022-01-31,NA,VCU,2009-01-01,2009-12-31,2009-01-01,2009-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151888,870,12371-407184612-407185481-VCS-VCU-290-VER-BR-14-1094-01012009-31122009-1,NA,Social Carbon,TRUE,2022-02-24,0xD659a73BdBC46b479c6FA38960Fd8dB627a4455B,Other,TOUCAN-1.0-137-0xc0cfbb68fdac8fe63c04d403d1438d373fb172dea3bdbfcce36aea3f43254ff7-1087,NA,162354,1094
2022-01-31,NA,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,156230,1874,12372-407185482-407187355-VCS-VCU-290-VER-BR-14-1094-01012010-31122010-1,NA,Social Carbon,TRUE,2023-04-17,,,,NA,160065,1094
2022-01-13,NA,VCU,2009-01-01,2009-12-31,2009-01-01,2009-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151888,35169,12209-395323721-395358889-VCS-VCU-290-VER-BR-14-1094-01012009-31122009-1,NA,Social Carbon,TRUE,2022-05-17,CMA CGM,Retirement for Person or Organization,Retired on behalf of CMA CGM,NA,157906,1094
2022-01-13,NA,VCU,2009-01-01,2009-12-31,2009-01-01,2009-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,151888,4566,12209-395358890-395363455-VCS-VCU-290-VER-BR-14-1094-01012009-31122009-1,NA,Social Carbon,FALSE,NA,,,,NA,169064,1094
2022-01-13,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,59615,12210-395363456-395423070-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2022-05-17,CMA CGM,Retirement for Person or Organization,Retired on behalf of CMA CGM,NA,157907,1094
2022-01-13,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,4800,12210-395423071-395427870-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,FALSE,NA,,,,NA,169065,1094
2022-01-13,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,1396,12210-395441071-395442466-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2022-07-26,Mirova,Retirement for Person or Organization,Retired on behalf of Mirova,NA,174072,1094
2022-01-13,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,617,12210-395442467-395443083-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2022-10-24,,,,NA,174447,1094
2022-01-13,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,521,12210-395427871-395428391-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2023-05-12,,,,NA,179123,1094
2022-01-13,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,20667,12210-395443084-395463750-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2022-12-21,,,,NA,181987,1094
2022-01-13,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,1000,12210-395463751-395464750-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2022-12-22,,,,NA,188770,1094
2022-01-13,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,212,12210-395464751-395464962-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2023-03-23,,,,NA,189017,1094
2022-01-13,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,562,12210-395464963-395465524-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2023-10-18,,,,NA,197914,1094
2022-01-13,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,211,12210-395428392-395428602-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2025-02-07,,,,NA,204797,1094
2022-01-13,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,1000,12210-395465525-395466524-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2024-10-01,,,,NA,221037,1094
2022-01-13,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,1000,12210-395466525-395467524-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2025-04-25,,,,NA,263762,1094
2022-01-13,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,12468,12210-395428603-395441070-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,FALSE,NA,,,,NA,280841,1094
2022-01-13,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,10546,12210-395467525-395478070-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,FALSE,NA,,,,NA,288419,1094
2021-08-10,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,2590,10990-263815922-263818511-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2021-08-13,BROCKHAUS STAHL GmbH,Retirement for Person or Organization,Retired by BioAssets/MyOffsets to offset BROCKHAUS STAHL GmbH’s 2020 emissions.,NA,139731,1094
2021-08-10,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,776,10990-263818512-263819287-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2021-08-13,BROCKHAUS LENNETAL GmbH,Retirement for Person or Organization,Retired by BioAssets/MyOffsets to offset BROCKHAUS LENNETAL GmbH's 2020 emissions.,NA,139921,1094
2021-08-10,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,1167,10990-263819288-263820454-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2022-01-17,,,,NA,139922,1094
2021-08-10,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,134,10990-263821288-263821421-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2021-11-24,BROCKHAUS MESSTECHNIK GmbH & Co.KG,Retirement for Person or Organization,Retired by BioAssets/MyOffsets to offset Brockhaus Messtechnik GmbH & Co.KG's 2020 emissions.,NA,140358,1094
2021-08-10,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,38,10990-263820455-263820492-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2022-01-25,Roots for Sustainability SL,Retirement for Person or Organization,,NA,158139,1094
2021-08-10,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,2,10990-263820493-263820494-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2022-04-27,Editora Alta Gestão Ltda,Retirement for Person or Organization,,NA,159113,1094
2021-08-10,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,700,10990-263820495-263821194-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2022-05-17,Biniaraix Manufacturing SL,Retirement for Person or Organization,NA,NA,167451,1094
2021-08-10,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,1,10990-263821195-263821195-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2022-05-20,"Livre Para, Flat 26 & Route Portugal",Retirement for Person or Organization,Evento Drink & Draw - Dia da Terra,NA,169092,1094
2021-08-10,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,57,10990-263821196-263821252-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2022-07-15,Atlas Governance Tecnologia LTDA,Retirement for Person or Organization,NA,NA,169544,1094
2021-08-10,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,35,10990-263821253-263821287-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2022-10-12,AGUA MINERAL SAN BENEDETTO S.A.U.,Retirement for Person or Organization,AGUA MINERAL SAN BENEDETTO S.A.U. (2022),NA,174028,1094
2021-03-16,NA,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,156230,4189,9790-135156356-135160544-VCS-VCU-290-VER-BR-14-1094-01012010-31122010-1,NA,Social Carbon,TRUE,2022-06-13,,,,NA,127572,1094
2021-03-16,NA,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,156230,1874,9790-135160545-135162418-VCS-VCU-290-VER-BR-14-1094-01012010-31122010-1,NA,Social Carbon,FALSE,NA,,,,NA,157731,1094
2021-03-16,NA,VCU,2010-01-01,2010-12-31,2010-01-01,2010-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,156230,4670,9790-135162419-135167088-VCS-VCU-290-VER-BR-14-1094-01012010-31122010-1,NA,Social Carbon,TRUE,2023-04-17,,,,NA,160109,1094
2021-02-26,NA,VCU,2014-01-01,2014-12-31,2014-01-01,2014-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,41867,2300,9681-117965568-117967867-VCS-VCU-290-VER-BR-14-1094-01012014-31122014-1,NA,Social Carbon,TRUE,2024-10-03,,,,NA,126699,1094
2021-02-26,NA,VCU,2006-01-01,2006-12-31,2006-01-01,2006-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,154964,31906,9682-117967868-117999773-VCS-VCU-290-VER-BR-14-1094-01012006-31122006-1,NA,Social Carbon,TRUE,2021-12-22,,,,NA,126700,1094
2021-02-26,NA,VCU,2005-01-01,2005-12-31,2005-01-01,2005-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,97725,3686,9683-117999774-118003459-VCS-VCU-290-VER-BR-14-1094-01012005-31122005-1,NA,Social Carbon,TRUE,2021-12-22,,,,NA,126701,1094
2021-02-26,NA,VCU,2005-01-01,2005-12-31,2005-01-01,2005-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,97725,10072,9683-118003460-118013531-VCS-VCU-290-VER-BR-14-1094-01012005-31122005-1,NA,Social Carbon,TRUE,2021-12-22,,,,NA,133855,1094
2020-12-14,NA,VCU,2005-01-01,2005-12-31,2005-01-01,2005-12-31,1094,Ecomapua Amazon REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,97725,15995,9236-75567264-75583258-VCS-VCU-290-VER-BR-14-1094-01012005-31122005-1,NA,Social Carbon,TRUE,2021-12-22,,,,NA,123107,1094
