issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,237,11079-277891789-277892025-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-11-09,,,,NA,183432,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,808,11079-277892026-277892833-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,FALSE,NA,,,,NA,183434,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,40,11079-277868474-277868513-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-22,McLaren Construction Group PLC,Retirement for Person or Organization,McLaren Construction Group PLC,NA,184111,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,200,11079-277862634-277862833-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,FALSE,NA,,,,NA,184755,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,370,11079-277890082-277890451-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,FALSE,NA,,,,NA,185064,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,143,11079-277890452-277890594-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2023-02-06,Braskem S/A,Retirement for Person or Organization,Retirement on behalf of Braskem S/A to offset 143 ton CO2eq for the transportation of the product in the fy 2022,NA,185607,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,149,11079-277893989-277894137-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2023-01-03,Bush Sales & Lettings,Retirement for Person or Organization,Bush Sales & Lettings,NA,188115,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,19,11079-277892992-277893010-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,TAM Asset Management Ltd,Retirement for Person or Organization,TAM Asset Management Ltd,NA,188116,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,15,11079-277893011-277893025-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Siemens Energy Global GmbH & Co. KG,Retirement for Person or Organization,Siemens Energy Global GmbH & Co. KG,NA,188117,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,35,11079-277893026-277893060-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Terence O’Rourke Ltd,Retirement for Person or Organization,Terence O’Rourke Ltd,NA,188118,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,36,11079-277893061-277893096-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Woodworks,Retirement for Person or Organization,Woodworks,NA,188119,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,24,11079-277893097-277893120-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Online Sales,Retirement for Person or Organization,Online Sales,NA,188120,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,18,11079-277893121-277893138-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,TT International,Retirement for Person or Organization,TT International,NA,188121,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,10,11079-277893139-277893148-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Profile Security Services Ltd,Retirement for Person or Organization,Profile Security Services Ltd,NA,188122,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,23,11079-277893149-277893171-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Samsung UK,Retirement for Person or Organization,Samsung UK,NA,188123,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,42,11079-277893172-277893213-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Samsung UK,Retirement for Person or Organization,Samsung UK,NA,188124,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,30,11079-277893214-277893243-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Inenco,Retirement for Person or Organization,Inenco,NA,188125,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,40,11079-277893244-277893283-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Ricardo Rail Ltd,Retirement for Person or Organization,Ricardo Rail Ltd,NA,188126,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,11,11079-277893284-277893294-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Reason,Retirement for Person or Organization,Reason,NA,188127,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,10,11079-277893295-277893304-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Standard Rail Services Ltd,Retirement for Person or Organization,Standard Rail Services Ltd,NA,188128,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,11,11079-277893305-277893315-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Reason,Retirement for Person or Organization,Reason,NA,188129,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,15,11079-277893316-277893330-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Future Marine Services Ltd,Retirement for Person or Organization,Future Marine Services Ltd,NA,188130,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,12,11079-277893331-277893342-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Oak International Freight Limited,Retirement for Person or Organization,Oak International Freight Limited,NA,188131,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,15,11079-277893343-277893357-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Oak International Freight Limited,Retirement for Person or Organization,Oak International Freight Limited,NA,188132,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,16,11079-277893358-277893373-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Oak International Freight Limited,Retirement for Person or Organization,Oak International Freight Limited,NA,188133,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,26,11079-277893374-277893399-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Gompels HealthCare Ltd,Retirement for Person or Organization,Gompels HealthCare Ltd,NA,188134,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,13,11079-277893400-277893412-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Oak International Freight Limited,Retirement for Person or Organization,Oak International Freight Limited,NA,188135,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,22,11079-277893413-277893434-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Oak International Freight Limited,Retirement for Person or Organization,Oak International Freight Limited,NA,188136,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,25,11079-277893435-277893459-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,CadDo Ltd,Retirement for Person or Organization,CadDo Ltd,NA,188137,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,10,11079-277893460-277893469-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Oak International Freight Limited,Retirement for Person or Organization,Oak International Freight Limited,NA,188138,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,33,11079-277893470-277893502-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Edifit,Retirement for Person or Organization,Edifit,NA,188139,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,20,11079-277893503-277893522-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Oak International Freight Limited,Retirement for Person or Organization,Oak International Freight Limited,NA,188140,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,17,11079-277893523-277893539-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Kru Live,Retirement for Person or Organization,Kru Live,NA,188141,981
2021-08-24,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,981,Pacajai REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,1653262,25,11079-277893540-277893564-VCS-VCU-259-VER-BR-14-981-01012017-31122017-0,NA,NA,TRUE,2022-12-14,Take Flight Aviation Ltd,Retirement for Person or Organization,Take Flight Aviation Ltd,NA,188142,981
