issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,504,9342-81402712-81403215-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2021-08-24,Banco Industrial do Brasil S/A - 31.895.683/0001-16,Retirement for Person or Organization,Carbon Offset,NA,140709,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,97527,9342-81403216-81500742-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2021-08-27,MOSS EARTH - RETIREMENT FOR TOKENIZATION,Retirement for Person or Organization,MCO2,NA,140713,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,3931,9342-81587388-81591318-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2021-11-03,,,,NA,143065,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,894,9342-81591319-81592212-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2021-12-10,TozziniFreire Advogados - 48.109.110/0001- 12,Retirement for Person or Organization,VCU Retirement,NA,143085,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,2256,9342-81641319-81643574-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2022-11-28,IFM Investors Pty Ltd,Environmental Benefit,Retired on behalf of IFM Investors for their Climate Active certification FY22,NA,144728,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,2000,9342-81656751-81658750-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2022-01-03,,,,NA,145025,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,17428,9342-81819342-81836769-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,FALSE,NA,,,,NA,149122,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,2010,9342-81658751-81660760-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2021-11-23,,,,NA,150299,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,138,9342-81660761-81660898-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2021-11-23,,,,NA,152575,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,2832,9342-81660899-81663730-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2021-12-17,Planet,Retirement for Person or Organization,,NA,152576,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,176,9342-81836770-81836945-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2022-03-31,,,,NA,152698,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,1,9342-81592213-81592213-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2022-03-28,0x5f6C053734bc5f7Bb6817af357Cbe9007Dddcdae,Other,C3T-V-79,NA,154463,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,27900,9342-81664302-81692201-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2022-03-29,,,,NA,155091,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,256,9342-81663731-81663986-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2022-01-31,"Salesforce.com, Inc",Retirement for Person or Organization,,NA,155092,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,258,9342-81779799-81780056-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2022-01-03,,,,NA,156193,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,975,9342-81780057-81781031-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2022-01-28,Dropbox,Retirement for Person or Organization,,NA,156875,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,38310,9342-81781032-81819341-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2022-01-31,"Salesforce.com, Inc",Retirement for Person or Organization,,NA,159642,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,315,9342-81663987-81664301-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2023-12-28,,,,NA,159920,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,200,9342-81592413-81592612-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2022-02-22,Net Zero OÜ,Retirement for Person or Organization,Retirement for Net Zero OÜ,NA,161905,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,7793,9342-81592613-81600405-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2022-05-20,Cia. Hering - 78.876.950/0001-71,Retirement for Person or Organization,Camisetas Q4 2021,NA,161906,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,199,9342-81592214-81592412-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,FALSE,NA,,,,NA,165421,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,43048,9342-81692202-81735249-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2023-05-16,Boston Consulting Group,Retirement for Person or Organization,"Retired by BCG against 2022 carbon footprint (sc 1, 2, 3)",NA,165499,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,158,9342-81836946-81837103-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,FALSE,NA,,,,NA,165733,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,3000,9342-81531228-81534227-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2023-03-24,Klüber Lubrication,Environmental Benefit,Stillgelegt für Klüber Lubrication,NA,168441,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,4524,9342-81600406-81604929-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2022-05-20,Cia. Hering - 78.876.950/0001-71,Retirement for Person or Organization,Camisetas Q1 2022,NA,169607,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,3809,9342-81604930-81608738-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2022-08-26,Cia. Hering - 78.876.950/0001-71,Retirement for Person or Organization,Carbon Offset - Camisetas 2T2022,NA,169609,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,524,9342-81608739-81609262-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2022-09-16,JIVE INVESTMENTS GESTÃO DE RECURSOS E CONSULTORIA S.A,Retirement for Person or Organization,CNPJ: 12.600.032/0001-07 - Ano de compensação: 2021,NA,176384,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,24532,9342-81609263-81633794-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2023-09-07,,,,NA,178268,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,11,9342-81837104-81837114-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2022-11-18,Salone della CSR e dell'Innovazione sociale 2022,Retirement for Person or Organization,"Cancellati per conto dell'evento ""Il Salone della CSR e dell'Innovazione sociale 2022"" per coprire l'impatto generato dagli spostamenti dei relatori e dai collegamenti da remoto",NA,179188,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,223,9342-81837115-81837337-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,FALSE,NA,,,,NA,184640,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,3833,9342-81643575-81647407-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2023-06-13,,,,NA,185272,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,323,9342-81534228-81534550-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2023-06-13,,,,NA,197965,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,44549,9342-81735250-81779798-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2024-04-18,Boston Consulting Group,Retirement for Person or Organization,"Retired by BCG against 2023 carbon footprint (sc 1, 2, 3)",NA,204995,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,5000,9342-81647408-81652407-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2023-08-03,JCDecaux,Environmental Benefit,JCDecaux 2022 - Contribution carbone France,NA,207576,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,9837,9342-81534551-81544387-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,FALSE,NA,,,,NA,207577,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,3489,9342-81652408-81655896-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2024-05-17,,,,NA,213517,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,3659,9342-81633795-81637453-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2025-04-16,,,,NA,216593,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,375,9342-81655897-81656271-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,TRUE,2025-04-16,,,,NA,246423,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,3865,9342-81637454-81641318-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,FALSE,NA,,,,NA,287563,1686
2020-12-28,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,436595,479,9342-81656272-81656750-VCS-VCU-262-VER-BR-14-1686-01012018-31122018-1,NA,Social Carbon,FALSE,NA,,,,NA,287568,1686
2020-12-28,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445946,2000,9343-81837338-81839337-VCS-VCU-262-VER-BR-14-1686-01012019-31122019-1,NA,Social Carbon,TRUE,2021-01-15,_,Environmental Benefit,PayPal,NA,123947,1686
2020-12-28,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445946,203,9343-81839338-81839540-VCS-VCU-262-VER-BR-14-1686-01012019-31122019-1,NA,Social Carbon,TRUE,2021-05-11,,,,NA,124196,1686
2020-12-28,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445946,366,9343-81840338-81840703-VCS-VCU-262-VER-BR-14-1686-01012019-31122019-1,NA,Social Carbon,TRUE,2021-09-17,,,,NA,130931,1686
2020-12-28,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445946,19,9343-81839541-81839559-VCS-VCU-262-VER-BR-14-1686-01012019-31122019-1,NA,Social Carbon,TRUE,2021-05-18,,,,NA,131771,1686
2020-12-28,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445946,37,9343-81839560-81839596-VCS-VCU-262-VER-BR-14-1686-01012019-31122019-1,NA,Social Carbon,TRUE,2021-06-01,,,,NA,132193,1686
2020-12-28,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445946,159,9343-81839597-81839755-VCS-VCU-262-VER-BR-14-1686-01012019-31122019-1,NA,Social Carbon,TRUE,2021-06-01,,,,NA,132904,1686
2020-12-28,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445946,82,9343-81839756-81839837-VCS-VCU-262-VER-BR-14-1686-01012019-31122019-1,NA,Social Carbon,TRUE,2021-06-09,,,,NA,132926,1686
2020-12-28,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445946,1,9343-81839838-81839838-VCS-VCU-262-VER-BR-14-1686-01012019-31122019-1,NA,Social Carbon,TRUE,2021-06-16,,,,NA,133350,1686
2020-12-28,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445946,75,9343-81839839-81839913-VCS-VCU-262-VER-BR-14-1686-01012019-31122019-1,NA,Social Carbon,TRUE,2021-06-23,,,,NA,133870,1686
2020-12-28,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445946,98,9343-81839914-81840011-VCS-VCU-262-VER-BR-14-1686-01012019-31122019-1,NA,Social Carbon,TRUE,2021-07-01,,,,NA,134330,1686
2020-12-28,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445946,140,9343-81840012-81840151-VCS-VCU-262-VER-BR-14-1686-01012019-31122019-1,NA,Social Carbon,TRUE,2021-07-15,,,,NA,134673,1686
2020-12-28,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445946,28,9343-81840152-81840179-VCS-VCU-262-VER-BR-14-1686-01012019-31122019-1,NA,Social Carbon,TRUE,2021-07-21,,,,NA,136664,1686
2020-12-28,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445946,99,9343-81840180-81840278-VCS-VCU-262-VER-BR-14-1686-01012019-31122019-1,NA,Social Carbon,TRUE,2021-07-27,,,,NA,138506,1686
2020-12-28,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445946,890,9343-81841338-81842227-VCS-VCU-262-VER-BR-14-1686-01012019-31122019-1,NA,Social Carbon,TRUE,2021-11-23,Joro,Retirement for Person or Organization,,NA,138652,1686
2020-12-28,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445946,6,9343-81840279-81840284-VCS-VCU-262-VER-BR-14-1686-01012019-31122019-1,NA,Social Carbon,TRUE,2021-08-20,,,,NA,138921,1686
2020-12-28,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1686,Agrocortex REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,445946,11,9343-81840285-81840295-VCS-VCU-262-VER-BR-14-1686-01012019-31122019-1,NA,Social Carbon,TRUE,2021-08-25,,,,NA,140498,1686
