issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2024-12-10,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,5,17532-836829034-836829038-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,TRUE,2025-02-25,,,,NA,282332,2566
2024-12-10,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,2,17532-836829039-836829040-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,FALSE,NA,,,,NA,282335,2566
2024-12-10,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,4063,17533-836829041-836833103-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,FALSE,NA,,,,NA,274559,2566
2024-12-10,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,40850,774,17534-836833104-836833877-VCS-VCU-1290-VER-BR-14-2566-01012017-31122017-1,NA,CCB-Biodiversity Gold,TRUE,2024-12-12,,,,NA,274561,2566
2024-12-10,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,510,17535-836833878-836834387-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,TRUE,2024-12-19,,,,NA,274563,2566
2024-12-10,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,300,17536-836834388-836834687-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,TRUE,2024-12-16,Intoit Travel Group AB,Environmental Benefit,Retirement on behalf of Intoit Travel Group AB,NA,274566,2566
2024-11-18,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,23,17402-829372864-829372886-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,TRUE,2024-12-16,,,,NA,270423,2566
2024-11-18,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,42,17402-829372887-829372928-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,TRUE,2025-01-20,Svenska Resebolaget (SRB Travel Group AB),Environmental Benefit,Retirement on behalf of SRB for White,NA,276362,2566
2024-11-18,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,70,17402-829372929-829372998-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,TRUE,2025-02-11,"The Fundação de Turismo de Mato Grosso do Sul offset 70 tons of CO2 emissions generated by the ABAV Expo 2024, held from September 26th to 28th, 2024, in the city of Brasília, through Compensei LTDA.",Environmental Benefit,"The Fundação de Turismo de Mato Grosso do Sul offset 70 tons of CO2 emissions generated by the ABAV Expo 2024, held from September 26th to 28th, 2024, in the city of Brasília, through Compensei LTDA.",NA,279228,2566
2024-11-18,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,75,17402-829372999-829373073-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,TRUE,2025-02-11,"The Fundação de Turismo de Mato Grosso do Sul offset 75 tons of CO2 emissions generated by the 36º Festival de Turismo de Gramado, held from November 7th to 10th, 2024, in the city of Gramado, through",Environmental Benefit,"The Fundação de Turismo de Mato Grosso do Sul offset 75 tons of CO2 emissions generated by the 36º Festival de Turismo de Gramado, held from November 7th to 10th, 2024, in the city of Gramado, through Compensei LTDA",NA,281027,2566
2024-11-18,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,522,17402-829373074-829373595-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,TRUE,2025-02-14,,,,NA,281029,2566
2024-09-03,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,100,17119-811556500-811556599-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,FALSE,NA,,,,NA,258371,2566
2024-08-12,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,225,17053-809240121-809240345-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,TRUE,2024-08-27,,,,NA,255899,2566
2024-08-12,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,8000,17053-809240346-809248345-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,TRUE,2024-08-27,,,,NA,257311,2566
2024-08-02,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,186,17018-806212668-806212853-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,TRUE,2024-08-16,South Pole,Environmental Benefit,Retired on behalf of market.southpole clients,NA,254638,2566
2024-06-10,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,40850,918,16794-792489333-792490250-VCS-VCU-1290-VER-BR-14-2566-01012017-31122017-1,NA,CCB-Biodiversity Gold,TRUE,2024-08-27,,,,NA,248592,2566
2024-06-10,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,40850,351,16794-792490251-792490601-VCS-VCU-1290-VER-BR-14-2566-01012017-31122017-1,NA,CCB-Biodiversity Gold,FALSE,NA,,,,NA,257317,2566
2024-06-10,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,4660,16795-792490602-792495261-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,TRUE,2024-08-27,,,,NA,248593,2566
2024-06-10,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,21,16795-792495262-792495282-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,TRUE,2024-10-14,,,,NA,257318,2566
2024-06-10,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,4200,16795-792495283-792499482-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,TRUE,2024-12-12,,,,NA,265068,2566
2024-06-10,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,4326,16795-792499483-792503808-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,FALSE,NA,,,,NA,275328,2566
2024-05-30,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,896,16727-789558778-789559673-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,TRUE,2024-06-18,Avery Zweckform GmbH,Environmental Benefit,Retired on behalf of AVERY ZWECKFORM GmbH,NA,247498,2566
2024-05-29,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,40850,13731,16706-788922681-788936411-VCS-VCU-1290-VER-BR-14-2566-01012017-31122017-1,NA,CCB-Biodiversity Gold,TRUE,2024-06-04,CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA con número de inscripción 02.998.611/0001-04 ha compensado 13.731 toneladas de CO2.,Environmental Benefit,CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA con número de inscripción 02.998.611/0001-04 ha compensado 13.731 toneladas de CO2.,NA,247408,2566
2024-05-29,NA,VCU,2016-07-01,2016-12-31,2016-07-01,2016-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,10270,2818,16707-788936412-788939229-VCS-VCU-1290-VER-BR-14-2566-01072016-31122016-1,NA,CCB-Biodiversity Gold,TRUE,2024-06-04,Chocolaterie Guylian N.V.,Environmental Benefit,Chocolaterie Guylian N.V.,NA,247409,2566
2024-05-13,NA,VCU,2016-07-01,2016-12-31,2016-07-01,2016-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,10270,952,16675-788061581-788062532-VCS-VCU-1290-VER-BR-14-2566-01072016-31122016-1,NA,CCB-Biodiversity Gold,TRUE,2024-06-27,,,,NA,245640,2566
2024-05-13,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,40850,166,16676-788062533-788062698-VCS-VCU-1290-VER-BR-14-2566-01012017-31122017-1,NA,CCB-Biodiversity Gold,TRUE,2024-07-03,GFMAL as Trustee for Goodman Australia Industrial Trust No.1 for Proximity@Botany,Environmental Benefit,"Retired on behalf of GFMAL as Trustee for Goodman Australia Industrial Trust No.1 for Proximity@Botany, for Climate Active Upfront Carbon for Buildings certification.",NA,245641,2566
2024-05-13,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,40850,121,16676-788062699-788062819-VCS-VCU-1290-VER-BR-14-2566-01012017-31122017-1,NA,CCB-Biodiversity Gold,TRUE,2024-07-03,Goodman Acquisitions (Aust) Pty Limited for Eumemmering Business Park,Environmental Benefit,"Retired on behalf of Goodman Acquisitions (Aust) Pty Limited for Eumemmering Business Park, for Green Star Buildings certification.",NA,250785,2566
2024-05-13,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,40850,481,16676-788062820-788063300-VCS-VCU-1290-VER-BR-14-2566-01012017-31122017-1,NA,CCB-Biodiversity Gold,TRUE,2024-10-14,BGMG 11 Pty Limited as Trustee for BGMG 1 Oakdale West Trust,Environmental Benefit,Retired on behalf of BGMG 11 Pty Limited as Trustee for BGMG 1 Oakdale West Trust,NA,250786,2566
2024-04-29,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,40850,6444,16643-784423796-784430239-VCS-VCU-1290-VER-BR-14-2566-01012017-31122017-1,NA,CCB-Biodiversity Gold,TRUE,2024-07-03,GFMAL as Trustee for Goodman Australia Industrial Trust No.1 for Proximity@Botany,Environmental Benefit,"Retired on behalf of GFMAL as Trustee for Goodman Australia Industrial Trust No.1 for Proximity@Botany, for Climate Active Upfront Carbon for Buildings certification.",NA,244513,2566
2024-04-29,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,40850,41,16643-784430240-784430280-VCS-VCU-1290-VER-BR-14-2566-01012017-31122017-1,NA,CCB-Biodiversity Gold,TRUE,2024-10-14,BGMG 11 Pty Limited as Trustee for BGMG 1 Oakdale West Trust,Environmental Benefit,Retired on behalf of BGMG 11 Pty Limited as Trustee for BGMG 1 Oakdale West Trust,NA,250784,2566
2024-04-29,NA,VCU,2016-07-01,2016-12-31,2016-07-01,2016-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,10270,2620,16642-784421176-784423795-VCS-VCU-1290-VER-BR-14-2566-01072016-31122016-1,NA,CCB-Biodiversity Gold,TRUE,2024-05-02,GTA Industrial Custodian Pty Ltd as trustee for Redbank River Park Industrial Trust,Environmental Benefit,"Retired on behalf of GTA Industrial Custodian Pty Ltd as trustee for Redbank River Park Industrial Trust, for Climate Active Upfront Carbon for Buildings certification",NA,244512,2566
2024-04-10,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,2,16578-776156676-776156677-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,TRUE,2024-10-18,GRAFICA E EDITORA PONTUAL LTDA - 15.499.726/0001-98,Retirement for Person or Organization,"Compensação de carbono da GRAFICA PONTUAL, referente as emissões de gases de efeito estufa de escopo 1 e de escopo 2, conforme metodologia GHG, do ano-base 2022, no âmbito do Programa Senai Carbono Neutro.",NA,241926,2566
2024-04-10,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,21,16578-776156678-776156698-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,TRUE,2025-01-28,FIEMS (Federação das Indústrias do Estado de Mato Grosso do Sul),Retirement for Person or Organization,"Compensação de carbono de 3 unidades da FIEMS, referente as emissões de gases de efeito estufa de escopo 1 e de escopo 2 do ano de 2023, conforme metodologia GHG, no âmbito do Programa Senai Carbono Neutro (P.2423.000_2-19).",NA,265534,2566
2024-04-10,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,4851,16578-776156699-776161549-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,FALSE,NA,,,,NA,279975,2566
2024-03-27,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,400,16549-772960347-772960746-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,TRUE,2024-04-05,Retired on behalf of Abstracta AB to match their unabated emissions for the period 2023.01.01-2023.12.31.,Environmental Benefit,Retired on behalf of Abstracta AB to match their unabated emissions for the period 2023.01.01-2023.12.31.,NA,240801,2566
2024-03-27,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,190,16550-772960747-772960936-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,TRUE,2024-12-13,ADAMES IND E COM DE RACOES E SUPLEMENTOS LTDA,Retirement for Person or Organization,"Compensação de carbono de ADAMES IND E COM DE RACOES E SUPLEMENTOS LTDA, referente as emissões de gases de efeito estufa de escopo 1 e de escopo 2 do ano de 2023 conforme metodologia GHG, no âmbito do Programa Senai Carbono Neutro (P.2423.001-35).",NA,240802,2566
2024-03-27,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,7,16550-772960937-772960943-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,TRUE,2024-12-13,O R GUIMARAES LTDA,Retirement for Person or Organization,"Compensação de carbono de O R GUIMARAES LTDA, referente as emissões de gases de efeito estufa de escopo 1 e de escopo 2 do ano de 2023 conforme metodologia GHG, no âmbito do Programa Senai Carbono Neutro (P.2423.041-43).",NA,275396,2566
2024-03-27,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,11,16550-772960944-772960954-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,TRUE,2024-12-13,CIRCULO MOVEIS EIRELI,Retirement for Person or Organization,"Compensação de carbono de CIRCULO MOVEIS LTDA, referente as emissões de gases de efeito estufa de escopo 1 e de escopo 2 do ano de 2022 conforme metodologia GHG, no âmbito do Programa Senai Carbono Neutro (P.2322.026-21).",NA,275397,2566
2024-03-27,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,12,16550-772960955-772960966-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,TRUE,2024-12-13,CIRCULO MOVEIS EIRELI,Retirement for Person or Organization,"Compensação de carbono de CIRCULO MOVEIS LTDA, referente as emissões de gases de efeito estufa de escopo 1 e de escopo 2 do ano de 2023 conforme metodologia GHG, no âmbito do Programa Senai Carbono Neutro (P.2423.026-32).",NA,275398,2566
2024-03-27,NA,VCU,2018-01-01,2018-12-31,2018-01-01,2018-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,110563,20574,16550-772960967-772981540-VCS-VCU-1290-VER-BR-14-2566-01012018-31122018-1,NA,CCB-Biodiversity Gold,FALSE,NA,,,,NA,275399,2566
2024-03-27,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,933,16551-772981541-772982473-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,TRUE,2024-06-27,,,,NA,240803,2566
2024-03-27,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,3,16551-772982474-772982476-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,TRUE,2024-07-05,,,,NA,250125,2566
2024-03-27,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,10,16551-772982477-772982486-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,TRUE,2024-07-31,ND METAL INDUSTRIA LTDA - CNPJ 70.354.824/0001-45,Retirement for Person or Organization,"Compensação de carbono da ND METAL INDUSTRIA LTDA - CNPJ 70.354.824/0001-45, referente as emissões de gases de efeito estufa de escopo 1 e de escopo 2, conforme metodologia GHG, do ano-base 2022, no âmbito do Programa Senai Carbono Neutro.",NA,251040,2566
2024-03-27,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,1037,16551-772986809-772987845-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,TRUE,2024-08-12,TRANSELCA S.A. E.S.P. con NIT 802007669-8 ha compensado 3977 toneladas de CO2,Environmental Benefit,TRANSELCA S.A. E.S.P. con NIT 802007669-8 ha compensado 3977 toneladas de CO2,NA,252874,2566
2024-03-27,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,219,16551-772982487-772982705-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,TRUE,2024-10-16,SESI - SERVICO SOCIAL DA INDUSTRIA DE MS - MATRIZ - DR (03.769.599/0001-10),Retirement for Person or Organization,"Compensação de carbono do SESI MS, referente as emissões de gases de efeito estufa de escopo 1 e de escopo 2, conforme metodologia GHG, do ano-base 2023, no âmbito do Programa Senai Carbono Neutro.",NA,254402,2566
2024-03-27,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,2566,The Serra do Amolar REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,73498,750,16551-772987846-772988595-VCS-VCU-1290-VER-BR-14-2566-01012019-31122019-1,NA,CCB-Biodiversity Gold,TRUE,2024-08-15,Sulmara,Environmental Benefit,Retired on behalf of Sulmara 2023,NA,255521,2566
