issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,1,15181-661132968-661132968-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-07-25,SCALON & CERCHI LTDA,Retirement for Person or Organization,Compensação de emissão de 1 tonelada de carbono (CO2) dos contratos de locação de 19 equipamentos entre a Positivo e a SCALON & CERCHI LTDA (CNPJ 24.333.411/0001-67 e suas filiais) listados abaixo: 24333411000167-001 - 7 unds 24333411000167-002 - 1 und 24333411000329-001 - 1 und 24333411000329-002 - 2 unds 24333411000329-003 - 1 und 24333411001058-001 - 1 und 24333411001210-001 - 3 unds 24333411001309-001 - 1 und 24333411001309-002 - 1 und 24333411001309-003 - 1 und,NA,212173,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,1,15181-661132969-661132969-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-08-01,Tâmara Garkisch Eventos Sustentáveis,Retirement for Person or Organization,"Este certificado atesta a compensação de 1 tonelada de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari-Amapá, a partir do selo Verified Carbon Standard para neutralização referente ao inventário GEE corporativo do ano de  2022.",NA,212563,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,853,15181-661132970-661133822-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-08-07,"MILLS LOCAÇÃO, SERVICOS E LOGISTICA S/A.",Retirement for Person or Organization,Esta aposentadoria atesta a neutralização de 853 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá para compor a neutralização de 41% das emissões de 2022.,NA,213398,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,11,15181-661133823-661133833-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-08-21,Kia Brasil,Retirement for Person or Organization,"Aposentadoria em nome de Kia Brasil para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO, até 160 mil Km (PBEV: 68g CO2/km). / Retirement on behalf of Kia Brasil to neutralize the carbon emissions of 1 KIA NIRO HYBRID vehicle, up to 160,000 Km. (PBEV: 68g CO2/km).",NA,213781,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,5,15181-661133834-661133838-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-08-24,Ecoa Capital,Retirement for Person or Organization,Este certificado atesta a Neutralização de 05 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari-Amapá a partir do selo Verified Carbon Standard para neutralização referente às emissões corporativas do ano 2022.,NA,215284,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,311,15181-661133839-661134149-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-09-27,NOVA OFFSHORE,Retirement for Person or Organization,Este certificado atesta a Neutralização de 311 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá a partir do selo Verified Carbon Standard para neutralização das emissões de suas próprias operações no Brasil relacionadas ao fornecimento de combustíveis para navegação no ano de 2022.,NA,215507,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,5000,15181-661134150-661139149-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2024-02-29,S&P Global Inc.,Environmental Benefit,Retired on behalf of S&P Global Inc. for offsetting scope 1 and scope 3 business travel emissions in 2022.,NA,218919,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,192,15181-661139150-661139341-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-10-04,Volcano Coffee Works,Retirement for Person or Organization,Esta certificado atesta a compensação de 192 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá para neutralização referente ao inventário GEE do ano 2022.,NA,219487,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,11,15181-661139342-661139352-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-10-30,KIA BRASIL,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5108346, até 160 mil Km (PBEV: 68g CO2/km).",NA,219577,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,61,15181-661139353-661139413-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-07,Biofílica Ambipar Environment,Retirement for Person or Organization,Aposentadoria em nome da Biofílica Ambipar Environment para neutralização das emissões corporativas de 2022 / Retirement on behalf of Biofílica Ambipar Environment to offset its corporate emissions from 2022.,NA,221959,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,109,15181-661139414-661139522-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-07,Track&Field CO S.A.,Retirement for Person or Organization,Aposentadoria permanente de circulação do mercado em nome da Track&Field CO S.A. das emissões escopo 1 e 2 – 2022. / Retirement on behalf of Track&Field CO S.A. referring to corporate emissions from scope 1 and 2 – 2022.,NA,227699,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,25379,15181-661139523-661164901-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-07,NATURA COSMÉTICOS S.A.,Retirement for Person or Organization,Aposentadoria em nome da Natura Cosméticos pela compensação do Inventário de Emissões de Carbono 2023/2024. / Retirement on behalf of Natura Cosméticos for the offsetting of the 2023/2024 Carbon Emission Inventory.,NA,227710,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,4,15181-661164902-661164905-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-11,Solo Art.,Retirement for Person or Organization,Este certificado atesta a neutralização de 4 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá para neutralização referente ao inventário GEE do ano 2022.,NA,227713,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,960,15181-661164906-661165865-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,Petlove,Retirement for Person or Organization,"Aposentadoria permanente de circulação do mercado em nome da COMPRADORA referente as emissões corporativas de Escopo 1, 2 e 3 do ano de 2022. / Retirement on behalf of PETLOVE referring to corporate emissions of Scope 1, 2 e 3 of the year 2022.",NA,227934,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,10,15181-661165866-661165875-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,Associação brasileira do Biogás,Retirement for Person or Organization,Este certificado atesta a neutralização de 10 toneladas de CO2e para a iniciativa voluntária da ABiogás para o 10º Fórum do Biogás 2023.,NA,229349,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,58,15181-661165876-661165933-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,Wright Capital,Retirement for Person or Organization,"Este certificado atesta a compensação de 58 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari-Amapá, a partir do selo Verified Carbon Standard para neutralização referente as emissões corporativas de 2021 e 2022 da Wright Capital.",NA,229350,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,11,15181-661165934-661165944-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5102280, até 160 mil Km (PBEV: 68g CO2/km).",NA,229381,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,11,15181-661165945-661165955-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5108685, até 160 mil Km (PBEV: 68g CO2/km).",NA,229398,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,11,15181-661165956-661165966-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5108062, até 160 mil Km (PBEV: 68g CO2/km).",NA,229420,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,11,15181-661165967-661165977-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5108285, até 160 mil Km (PBEV: 68g CO2/km).",NA,229425,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,11,15181-661165978-661165988-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5107813, até 160 mil Km (PBEV: 68g CO2/km).",NA,229426,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,11,15181-661165989-661165999-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5093196, até 160 mil Km (PBEV: 68g CO2/km).",NA,229428,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,11,15181-661166000-661166010-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5112222, até 160 mil Km (PBEV: 68g CO2/km).",NA,229429,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,11,15181-661166011-661166021-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5112249, até 160 mil Km (PBEV: 68g CO2/km).",NA,229430,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,11,15181-661166022-661166032-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5107490, até 160 mil Km (PBEV: 68g CO2/km).",NA,229431,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,11,15181-661166033-661166043-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5107437, até 160 mil Km (PBEV: 68g CO2/km).",NA,229432,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,11,15181-661166044-661166054-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5114075, até 160 mil Km (PBEV: 68g CO2/km).",NA,229433,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,11,15181-661166055-661166065-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACT81EGR5111569, até 160 mil Km (PBEV: 68g CO2/km).",NA,229435,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,11,15181-661166066-661166076-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACR81EGR5124953, até 160 mil Km (PBEV: 68g CO2/km).",NA,229436,1115
2023-05-25,NA,VCU,2019-02-15,2019-10-15,2019-02-15,2019-10-15,1115,JARI/AMAPÁ REDD+ PROJECT,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,246388,11,15181-661166077-661166087-VCS-VCU-263-VER-BR-14-1115-15022019-15102019-1,NA,CCB-Biodiversity Gold,TRUE,2023-12-19,KIA Brasil Trading,Retirement for Person or Organization,"Este certificado atesta a Neutralização de 11 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo Projeto REDD+ Jari Amapá a partir do selo Verified Carbon Standard para neutralização das emissões de carbono de 1 veículo KIA NIRO HÍBRIDO chassi nº KNACR81EGR5124961, até 160 mil Km (PBEV: 68g CO2/km)",NA,229442,1115
