issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2023-04-13,NA,VCU,2021-01-01,2021-12-26,2021-01-01,2021-12-26,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,134638,1,15036-640569219-640569219-VCS-VCU-1519-VER-BR-14-1654-01012021-26122021-0,NA,NA,TRUE,2023-11-30,On behalf of Patch's customers and/ or their End Users,Retirement for Person or Organization,On behalf of Patch's customers and/ or their End Users,NA,205819,1654
2023-04-13,NA,VCU,2021-01-01,2021-12-26,2021-01-01,2021-12-26,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,134638,4942,15036-640569220-640574161-VCS-VCU-1519-VER-BR-14-1654-01012021-26122021-0,NA,NA,TRUE,2023-10-04,Itaú Unibanco S.A.,Environmental Benefit,"Compensação de emissões do ITAÚ UNIBANCO S.A. referente ao ano de 2022, no âmbito do Programa Compromisso com o Clima",NA,214926,1654
2023-04-13,NA,VCU,2021-01-01,2021-12-26,2021-01-01,2021-12-26,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,134638,102,15036-640574162-640574263-VCS-VCU-1519-VER-BR-14-1654-01012021-26122021-0,NA,NA,TRUE,2023-10-17,Bank ABC - Group Leadership Team Meeting,Retirement for Person or Organization,"Offset emissions from the Group Leadership Team Meeting, conducted from October 17th to 19th in Bahrain",NA,219740,1654
2023-04-13,NA,VCU,2021-01-01,2021-12-26,2021-01-01,2021-12-26,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,134638,100,15036-640574264-640574363-VCS-VCU-1519-VER-BR-14-1654-01012021-26122021-0,NA,NA,TRUE,2023-10-27,On behalf of Patch's customers and/ or their End Users,Retirement for Person or Organization,On behalf of Patch's customers and/ or their End Users,NA,220958,1654
2023-04-13,NA,VCU,2021-01-01,2021-12-26,2021-01-01,2021-12-26,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,134638,23,15036-640574364-640574386-VCS-VCU-1519-VER-BR-14-1654-01012021-26122021-0,NA,NA,TRUE,2023-11-02,On behalf of Patch's customers and/ or their End Users,Retirement for Person or Organization,On behalf of Patch's customers and/ or their End Users,NA,221320,1654
2023-04-13,NA,VCU,2021-01-01,2021-12-26,2021-01-01,2021-12-26,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,134638,21,15036-640574387-640574407-VCS-VCU-1519-VER-BR-14-1654-01012021-26122021-0,NA,NA,TRUE,2023-11-30,On behalf of Patch's customers and/ or their End Users,Retirement for Person or Organization,On behalf of Patch's customers and/ or their End Users,NA,222302,1654
2023-04-13,NA,VCU,2021-01-01,2021-12-26,2021-01-01,2021-12-26,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,134638,253,15036-640574408-640574660-VCS-VCU-1519-VER-BR-14-1654-01012021-26122021-0,NA,NA,FALSE,NA,,,,NA,224903,1654
2023-04-13,NA,VCU,2021-01-01,2021-12-26,2021-01-01,2021-12-26,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,134638,2,15036-640574661-640574662-VCS-VCU-1519-VER-BR-14-1654-01012021-26122021-0,NA,NA,TRUE,2024-01-19,Presente,Environmental Benefit,Offsetting the Carbon Footprint of my organization,NA,232816,1654
2023-04-13,NA,VCU,2021-01-01,2021-12-26,2021-01-01,2021-12-26,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,134638,2416,15036-640574663-640577078-VCS-VCU-1519-VER-BR-14-1654-01012021-26122021-0,NA,NA,TRUE,2024-02-07,Localiza Rent A Car S.A.,Environmental Benefit,"Este certificado atesta a compensação de 2.416 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo projeto REDD+ Fortaleza Ituxi (ID: 1654), a partir do selo Verified Carbon Standard para neutralização referente as parciais relativas ao produto Neutraliza - Rent A Car (RAC) do ano de 2023 da Localiza Rent a Car S.A.",NA,233112,1654
2023-04-13,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,20795,60,15037-640577079-640577138-VCS-VCU-1519-VER-BR-14-1654-01012020-31122020-0,NA,NA,TRUE,2023-05-05,Sylvera,Retirement for Person or Organization,NA,NA,200106,1654
2023-04-13,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,20795,14,15037-640577139-640577152-VCS-VCU-1519-VER-BR-14-1654-01012020-31122020-0,NA,NA,TRUE,2023-09-30,Cloverly Partners,Retirement for Person or Organization,Retired on Behalf of Cloverly Partners,NA,203490,1654
2023-04-13,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,20795,48,15037-640577153-640577200-VCS-VCU-1519-VER-BR-14-1654-01012020-31122020-0,NA,NA,TRUE,2023-05-17,Gauchos Del Mar,Environmental Benefit,"Compensação da expedição ""Territorio Africano""",NA,204362,1654
2023-04-13,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,20795,6,15037-640577201-640577206-VCS-VCU-1519-VER-BR-14-1654-01012020-31122020-0,NA,NA,TRUE,2023-09-30,Cloverly Partners,Retirement for Person or Organization,Retired on Behalf of Cloverly Partners,NA,205083,1654
2023-04-13,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,20795,183,15037-640577207-640577389-VCS-VCU-1519-VER-BR-14-1654-01012020-31122020-0,NA,NA,TRUE,2023-08-15,"Hotmart Company - Fire Festival 2022 carbon footprint offset, calculated by Mangue Tech",Retirement for Person or Organization,"Fire Festival 2022 183-tonne carbon footprint offset, calculated by Mangue Tech",NA,205818,1654
2023-04-13,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,20795,1,15037-640577390-640577390-VCS-VCU-1519-VER-BR-14-1654-01012020-31122020-0,NA,NA,TRUE,2024-02-07,Localiza Rent A Car S.A,Environmental Benefit,"Este certificado atesta a compensação de 1 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo projeto REDD+ Fortaleza Ituxi (ID: 1654), a partir do selo Verified Carbon Standard para neutralização referente as parciais relativas ao produto Neutraliza - Rent A Car (RAC) do ano de 2023 da Localiza Rent a Car S.A.",NA,214689,1654
2023-04-13,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,20795,6,15037-640577391-640577396-VCS-VCU-1519-VER-BR-14-1654-01012020-31122020-0,NA,NA,TRUE,2023-10-27,On behalf of Patch's customers and/ or their End Users,Retirement for Person or Organization,On behalf of Patch's customers and/ or their End Users,NA,214925,1654
2023-04-13,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,20795,3,15037-640577397-640577399-VCS-VCU-1519-VER-BR-14-1654-01012020-31122020-0,NA,NA,FALSE,NA,,,,NA,221319,1654
2023-04-13,NA,VCU,2020-01-01,2020-12-31,2020-01-01,2020-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,20795,927,15037-640577400-640578326-VCS-VCU-1519-VER-BR-14-1654-01012020-31122020-0,NA,NA,TRUE,2024-02-07,Localiza Rent A Car S.A.,Environmental Benefit,"Este certificado atesta a compensação de 927 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo projeto REDD+ Fortaleza Ituxi (ID: 1654), a partir do selo Verified Carbon Standard para neutralização referente as parciais relativas ao produto Neutraliza - Rent A Car (RAC) do ano de 2023 da Localiza Rent a Car S.A.",NA,232815,1654
2021-07-16,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,144993,216,10841-251214104-251214319-VCS-VCU-1519-VER-BR-14-1654-01012019-31122019-0,NA,NA,TRUE,2021-08-11,VINCI PARTNERS INVESTIMENTOS LTDA,Retirement for Person or Organization,NA,NA,137767,1654
2021-07-16,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,144993,3835,10841-251214320-251218154-VCS-VCU-1519-VER-BR-14-1654-01012019-31122019-0,NA,NA,TRUE,2021-08-27,MOSS EARTH - RETIREMENT FOR TOKENIZATION,Retirement for Person or Organization,MCO2,NA,139783,1654
2021-07-16,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,144993,34,10841-251218155-251218188-VCS-VCU-1519-VER-BR-14-1654-01012019-31122019-0,NA,NA,TRUE,2021-09-03,Andrea Bogosian - 23.218.024/0001-17,Retirement for Person or Organization,Carbon Offset,NA,140983,1654
2021-07-16,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,144993,48,10841-251218189-251218236-VCS-VCU-1519-VER-BR-14-1654-01012019-31122019-0,NA,NA,TRUE,2021-09-03,Buser Brasil Tecnologia LTDA. - 29.365.880/0001-81,Retirement for Person or Organization,Carbon Offset,NA,141347,1654
2021-07-16,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,144993,776,10841-251218237-251219012-VCS-VCU-1519-VER-BR-14-1654-01012019-31122019-0,NA,NA,TRUE,2021-09-03,Conductor - 03.645.772/0001-79,Retirement for Person or Organization,Carbon Offset,NA,141348,1654
2021-07-16,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,144993,57544,10841-251219013-251276556-VCS-VCU-1519-VER-BR-14-1654-01012019-31122019-0,NA,NA,TRUE,2021-09-13,IFOOD.COM AGÊNCIA DE RESTAURANTES ONLINE S.A - CNPJ: 14.380.200/0001-21,Retirement for Person or Organization,Carbon Offset - MCO2,NA,141349,1654
2021-07-16,NA,VCU,2019-01-01,2019-12-31,2019-01-01,2019-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,144993,82540,10841-251276557-251359096-VCS-VCU-1519-VER-BR-14-1654-01012019-31122019-0,NA,NA,TRUE,2021-09-30,MOSS EARTH - RETIREMENT FOR TOKENIZATION,Retirement for Person or Organization,MCO2,NA,142155,1654
2021-07-16,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,25773,1,10842-251359097-251359097-VCS-VCU-1519-VER-BR-14-1654-01012017-31122017-0,NA,NA,TRUE,2021-08-27,MOSS EARTH - RETIREMENT FOR TOKENIZATION,Retirement for Person or Organization,MCO2,NA,137768,1654
2021-07-16,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,25773,3000,10842-251359098-251362097-VCS-VCU-1519-VER-BR-14-1654-01012017-31122017-0,NA,NA,TRUE,2021-08-03,AMARO LTDA.,Retirement for Person or Organization,NON MCO2,NA,138336,1654
2021-07-16,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,25773,482,10842-251384104-251384585-VCS-VCU-1519-VER-BR-14-1654-01012017-31122017-0,NA,NA,TRUE,2024-07-11,JJGC Industria e Comercio de Materiais Dentarios S.A.,Environmental Benefit,"Este certificado atesta a compensação de 482 toneladas de CO2 equivalentes em Reduções Verificadas de Emissões geradas pelo projeto REDD+ Fortaleza Ituxi (ID: 1654), a partir do selo Verified Carbon Standard para neutralização referente ao produto Neutralização de Carbono GF - Gestão de Frotas contratado com a Localiza Fleet S.A. pela JJGC Industria e Comercio de Materiais Dentarios S.A., referente à 293 veículos do mês de dezembro do ano de 2023 e dos meses de janeiro a junho do ano de 2024.",NA,138455,1654
2021-07-16,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,25773,3300,10842-251362098-251365397-VCS-VCU-1519-VER-BR-14-1654-01012017-31122017-0,NA,NA,TRUE,2021-08-03,Cia. Hering,Retirement for Person or Organization,NON MCO2,NA,139325,1654
2021-07-16,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,25773,18706,10842-251365398-251384103-VCS-VCU-1519-VER-BR-14-1654-01012017-31122017-0,NA,NA,TRUE,2021-08-27,MOSS EARTH - RETIREMENT FOR TOKENIZATION,Retirement for Person or Organization,MCO2,NA,139335,1654
2021-07-16,NA,VCU,2017-01-01,2017-12-31,2017-01-01,2017-12-31,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,25773,284,10842-251384586-251384869-VCS-VCU-1519-VER-BR-14-1654-01012017-31122017-0,NA,NA,FALSE,NA,,,,NA,251449,1654
2020-09-22,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,440000,8743-42142125-42582124-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2020-12-22,,,,NA,119161,1654
2020-08-10,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,210000,8538-29416924-29626923-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2020-12-22,,,,NA,117977,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,6,8379-12596935-12596940-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2020-11-13,,,,NA,115684,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,13,8379-12618363-12618375-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2020-10-16,,,,NA,115686,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,1058,8379-12615454-12616511-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2020-12-14,,,,NA,119361,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,110,8379-12618376-12618485-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2020-11-26,Gávea Investimentos,Retirement for Person or Organization,NA,NA,120706,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,475,8379-12596941-12597415-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2021-01-04,C6 Bank,Retirement for Person or Organization,NA,NA,121773,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,20,8379-12618486-12618505-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2020-12-01,,,,NA,122334,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,17,8379-12618506-12618522-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2020-12-10,Brainvest,Retirement for Person or Organization,NA,NA,122481,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,2,8379-12618523-12618524-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2020-12-10,Terra Vista,Environmental Benefit,NA,NA,122950,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,37,8379-12618525-12618561-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2020-12-14,,,,NA,122951,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,1851,8379-12616512-12618362-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2020-12-22,,,,NA,123066,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,141,8379-12618562-12618702-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2020-12-15,,,,NA,123073,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,12,8379-12618703-12618714-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2020-12-18,Nucleo Capital,Retirement for Person or Organization,NA,NA,123217,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,13,8379-12618715-12618727-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2020-12-18,Clínica dos Cachos,Retirement for Person or Organization,NA,NA,123554,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,207,8379-12618728-12618934-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2020-12-22,,,,NA,123556,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,5,8379-12597416-12597420-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2021-01-22,Ultralinks,Retirement for Person or Organization,NA,NA,124170,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,96,8379-12597421-12597516-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2021-02-01,The Craftory Ltd,Retirement for Person or Organization,Retire VCU's,NA,124980,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,16,8379-12597517-12597532-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2021-02-01,Archax Holdings Ltd,Retirement for Person or Organization,Retire VCU's,NA,125348,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,11,8379-12597533-12597543-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2021-02-08,MVGA Advogados,Retirement for Person or Organization,NA,NA,125349,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,12,8379-12597544-12597555-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2021-02-08,Archax Holdings Ltd,Retirement for Person or Organization,NA,NA,125886,1654
2020-06-30,NA,VCU,2013-12-15,2015-12-14,2013-12-15,2015-12-14,1654,Fortaleza Ituxi REDD Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,937832,7,8379-12597556-12597562-VCS-VCU-1519-VER-BR-14-1654-15122013-14122015-0,NA,NA,TRUE,2021-02-08,RSG Assessoria Empresarial Ltda,Retirement for Person or Organization,NA,NA,125887,1654
